ECO,Opening,black,draw,white,Total,White_Win_%,Black_Win_%,Draw_%,WinRate_Variance,WinRate_StdDev
A17,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",14,13,20,47,42.5531914893617,29.78723404255319,27.659574468085108,40.742417383431416,6.382978723404255
A17,"English Opening: Anglo-Indian Defense, Queen's Indian Variation",2,5,7,14,50.0,14.285714285714285,35.714285714285715,318.8775510204082,17.857142857142858
A17,"English Opening: Anglo-Indian Defense, Zvjaginsev-Krasenkow Attack",5,5,8,18,44.44444444444444,27.77777777777778,27.77777777777778,69.44444444444443,8.333333333333332
A18,English Opening: Mikenas-Carls Variation,134,174,387,695,55.68345323741008,19.280575539568346,25.03597122302158,331.29237617100574,18.201438848920866
A19,"English Opening: Anglo-Indian Defense, Flohr-Mikenas-Carls Variation, Nei Gambit",26,31,44,101,43.56435643564357,25.742574257425744,30.693069306930692,79.4039800019606,8.910891089108912
A19,"English Opening: Mikenas-Carls, Sicilian",14,10,16,40,40.0,35.0,25.0,6.25,2.5
A20,English Opening: Drill Variation,20,18,14,52,26.923076923076923,38.46153846153847,34.61538461538461,33.28402366863908,5.769230769230772
A20,English Opening: King's English Variation,1033,887,1352,3272,41.32029339853301,31.570904645476773,27.10880195599022,23.762645264554866,4.874694376528119
A20,"English Opening: King's English Variation, Nimzowitsch Variation",24,20,25,69,36.231884057971016,34.78260869565217,28.985507246376812,0.5250997689561038,0.7246376811594217
A20,"English Opening: King's English Variation, Nimzowitsch-Flohr Variation",21,18,17,56,30.357142857142854,37.5,32.142857142857146,12.755102040816336,3.571428571428573
A21,English Opening: King's English Variation,44,23,47,114,41.228070175438596,38.59649122807017,20.175438596491226,1.7313019390581768,1.3157894736842124
A21,"English Opening: King's English Variation, Keres Defense",1,0,1,2,50.0,50.0,0.0,0.0,0.0
A21,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",301,269,289,859,33.64377182770664,35.0407450523865,31.31548311990687,0.4878835476181126,0.6984866123399307
A21,"English Opening: King's English Variation, Reversed Sicilian",173,119,214,506,42.29249011857708,34.18972332015811,23.517786561264824,16.4137074473902,4.0513833992094845
A21,"English Opening: King's English Variation, Smyslov Defense",1,2,1,4,25.0,25.0,50.0,0.0,0.0
A21,"English Opening: King's English Variation, Troger Defense",23,12,27,62,43.54838709677419,37.096774193548384,19.35483870967742,10.405827263267435,3.225806451612904
A22,English Opening: Carls-Bremen System,95,69,202,366,55.19125683060109,25.956284153005466,18.852459016393443,213.67090686494066,14.617486338797812
A22,"English Opening: King's English Variation, Adhiban Gambit",51,41,48,140,34.285714285714285,36.42857142857142,29.28571428571429,1.147959183673465,1.0714285714285694
A22,"English Opening: King's English Variation, Bellon Gambit",5,5,8,18,44.44444444444444,27.77777777777778,27.77777777777778,69.44444444444443,8.333333333333332
A22,"English Opening: King's English Variation, Two Knights Variation",153,124,186,463,40.17278617710583,33.04535637149028,26.78185745140389,12.700063908494224,3.5637149028077744
A22,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",107,74,116,297,39.05723905723906,36.02693602693603,24.915824915824917,2.295684113865933,1.5151515151515156
A22,"English Opening: King's English Variation, Two Knights Variation, Smyslov System",179,102,104,385,27.01298701298701,46.493506493506494,26.49350649350649,94.87265980772477,9.740259740259742
A22,"English Opening: King's English, Mazedonisch",0,0,2,2,100.0,0.0,0.0,2500.0,50.0
A23,"English Opening: King's English Variation, Two Knights Variation, Keres Variation",140,101,158,399,39.59899749373433,35.08771929824561,25.31328320802005,5.087907739272993,2.2556390977443606
A24,"English Opening: King's English Variation, Two Knights Variation, Fianchetto Line",13,10,18,41,43.90243902439025,31.70731707317073,24.390243902439025,37.18024985127902,6.097560975609758
A25,"English Opening: Closed, Taimanov Variation",3,0,1,4,25.0,75.0,0.0,625.0,25.0
A25,"English Opening: King's English Variation, Bremen-Hort Variation",11,4,7,22,31.818181818181817,50.0,18.181818181818183,82.64462809917356,9.090909090909092
A25,"English Opening: King's English Variation, Closed System",12,16,10,38,26.31578947368421,31.57894736842105,42.10526315789473,6.925207756232688,2.6315789473684212
A25,"English Opening: King's English Variation, Hungarian Attack",17,12,19,48,39.58333333333333,35.41666666666667,25.0,4.340277777777758,2.0833333333333286
A25,"English Opening: King's English Variation, Reversed Closed Sicilian",218,123,251,592,42.39864864864865,36.82432432432432,20.777027027027025,7.768272918188474,2.787162162162165
A25,"English Opening: King's English Variation, Taimanov Variation",79,78,82,239,34.30962343096235,33.054393305439326,32.63598326359833,0.3939006670051345,0.6276150627615102
A26,"English Opening: King's English Variation, Botvinnik System",25,18,22,65,33.84615384615385,38.46153846153847,27.692307692307693,5.325443786982261,2.30769230769231
A26,"English Opening: King's English Variation, Closed System, Full Symmetry",33,27,36,96,37.5,34.375,28.125,2.44140625,1.5625
A27,"English Opening: King's English Variation, Three Knights System",123,99,139,361,38.504155124653735,34.07202216066482,27.42382271468144,4.910950652619286,2.2160664819944564
A28,"English Opening: Four Knights System, Nimzowitsch Variation",195,211,250,656,38.109756097560975,29.72560975609756,32.16463414634146,17.5734774687686,4.1920731707317085
A28,"English Opening: King's English Variation, Four Knights Variation",26,25,33,84,39.285714285714285,30.952380952380953,29.761904761904763,17.361111111111107,4.166666666666666
A28,"English Opening: King's English Variation, Four Knights Variation, Bradley Beach Variation",4,0,2,6,33.33333333333333,66.66666666666666,0.0,277.7777777777777,16.666666666666664
A28,"English Opening: King's English Variation, Four Knights Variation, Flexible Line",54,78,79,211,37.44075829383886,25.59241706161137,36.96682464454976,35.09579748882551,5.924170616113745
A28,"English Opening: King's English Variation, Four Knights Variation, Korchnoi Line",26,48,43,117,36.75213675213676,22.22222222222222,41.02564102564102,52.779604061655384,7.264957264957268
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",175,197,284,656,43.292682926829265,26.676829268292686,30.03048780487805,69.02164820047585,8.30792682926829
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",186,220,310,716,43.296089385474865,25.977653631284912,30.726256983240223,74.98205424300123,8.659217877094976
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, Delayed .. Nc6",8,12,2,22,9.090909090909092,36.36363636363637,54.54545454545454,185.95041322314052,13.636363636363637
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with Bc5",23,44,30,97,30.927835051546392,23.711340206185564,45.36082474226804,13.019449463279848,3.6082474226804138
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with Nb6",192,175,246,613,40.1305057096248,31.321370309951057,28.548123980424144,19.400216622446266,4.404567699836871
A30,English Opening: Symmetrical Variation,515,548,813,1876,43.336886993603414,27.452025586353944,29.21108742004264,63.082205481880905,7.942430703624735
A30,"English Opening: Symmetrical Variation, Hedgehog Defense",100,108,123,331,37.160120845921455,30.211480362537763,32.62839879154079,12.070901141829685,3.4743202416918457
A30,"English Opening: Symmetrical, Hedgehog, Flexible Formation",3,7,8,18,44.44444444444444,16.666666666666664,38.88888888888889,192.90123456790124,13.88888888888889
A31,"English Opening: Symmetrical Variation, Anti-Benoni Variation",210,133,233,576,40.45138888888889,36.45833333333333,23.09027777777778,3.986123167438289,1.9965277777777821
A32,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense",32,19,27,78,34.61538461538461,41.02564102564102,24.358974358974358,10.272846811308344,3.2051282051282044
A33,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Geller Variation",19,39,47,105,44.761904761904766,18.095238095238095,37.142857142857146,177.77777777777783,13.333333333333336
A33,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense",100,158,120,378,31.746031746031743,26.455026455026452,41.7989417989418,6.9986842473614965,2.6455026455026456
A34,English Opening: Symmetrical Variation,4,25,10,39,25.64102564102564,10.256410256410255,64.1025641025641,59.17159763313609,7.692307692307692
A34,"English Opening: Symmetrical Variation, Fianchetto Variation",91,69,117,277,42.238267148014444,32.851985559566785,24.90974729241877,22.025570514407878,4.6931407942238295
A34,"English Opening: Symmetrical Variation, Normal Variation",52,47,90,189,47.61904761904761,27.513227513227513,24.867724867724867,101.06100053189995,10.05291005291005
A34,"English Opening: Symmetrical Variation, Rubinstein Variation",164,141,186,491,37.88187372708758,33.401221995926676,28.716904276985744,5.019059983988802,2.240325865580452
A34,"English Opening: Symmetrical Variation, Three Knights Variation",132,218,246,596,41.2751677852349,22.14765100671141,36.577181208053695,91.46547452817441,9.563758389261745
A35,"English Opening: Symmetrical Variation, Four Knights Variation",126,189,258,573,45.0261780104712,21.98952879581152,32.98429319371728,132.67180175982008,11.51832460732984
A35,"English Opening: Symmetrical Variation, Two Knights Variation",53,38,76,167,45.50898203592814,31.736526946107784,22.75449101796407,47.42012980027967,6.886227544910179
A36,"English Opening: Symmetrical Variation, Botvinnik System",176,123,148,447,33.1096196868009,39.37360178970917,27.516778523489933,9.809367946388786,3.1319910514541363
A36,"English Opening: Symmetrical Variation, Botvinnik System Reversed, with e3",62,19,31,112,27.67857142857143,55.35714285714286,16.964285714285715,191.52582908163268,13.839285714285715
A36,"English Opening: Symmetrical Variation, Two Knights, Fianchetto Variation",27,29,63,119,52.94117647058824,22.689075630252102,24.369747899159663,228.7974013134666,15.126050420168069
A36,"English Opening: Symmetrical Variation, Ultra-Symmetrical Variation",231,257,321,809,39.678615574783684,28.553770086526576,31.767614338689743,30.940546784398634,5.562422744128554
A37,"English Opening: Symmetrical Variation, Botvinnik System Reversed, with Nf3",132,157,176,465,37.8494623655914,28.387096774193548,33.763440860215056,22.384090646317503,4.731182795698926
A37,"English Opening: Symmetrical Variation, Three Knights, Fianchetto Variation",312,320,264,896,29.464285714285715,34.82142857142857,35.714285714285715,7.174744897959176,2.678571428571427
A38,"English Opening: Symmetrical Variation, Double Fianchetto",2,1,6,9,66.66666666666666,22.22222222222222,11.11111111111111,493.82716049382697,22.222222222222218
A38,"English Opening: Symmetrical Variation, Duchamp Variation",46,63,42,151,27.81456953642384,30.4635761589404,41.72185430463576,1.754309021534147,1.3245033112582796
A38,"English Opening: Symmetrical Variation, Full Symmetry Line",61,68,108,237,45.56962025316456,25.738396624472575,28.691983122362867,98.3193576527978,9.915611814345992
A39,"English Opening: Symmetrical Variation, Mecking Variation",64,80,122,266,45.86466165413533,24.06015037593985,30.075187969924812,118.85917802023852,10.902255639097742
A40,Australian Defense,1,2,1,4,25.0,25.0,50.0,0.0,0.0
A40,Borg Defense: Borg Gambit,0,0,2,2,100.0,0.0,0.0,2500.0,50.0
A40,English Defense,364,238,357,959,37.22627737226277,37.95620437956204,24.817518248175183,0.13319835899621604,0.3649635036496335
A40,English Defense: Perrin Variation,10,9,6,25,24.0,40.0,36.0,64.0,8.0
A40,English Defense: Poli Gambit,2,0,0,2,0.0,100.0,0.0,2500.0,50.0
A40,Englund Gambit,24,9,44,77,57.14285714285714,31.16883116883117,11.688311688311687,168.66250632484395,12.987012987012985
A40,Englund Gambit Declined,4,3,4,11,36.36363636363637,36.36363636363637,27.27272727272727,0.0,0.0
A40,Englund Gambit Declined: Reversed Alekhine,5,2,3,10,30.0,50.0,20.0,100.0,10.0
A40,Englund Gambit Declined: Reversed French,13,5,15,33,45.45454545454545,39.39393939393939,15.151515151515152,9.182736455463733,3.030303030303031
A40,Englund Gambit Declined: Reversed Krebs,1,0,0,1,0.0,100.0,0.0,2500.0,50.0
A40,Englund Gambit: Felbecker Gambit,1,0,2,3,66.66666666666666,33.33333333333333,0.0,277.7777777777777,16.666666666666664
A40,Englund Gambit: Hartlaub-Charlick Gambit,29,14,38,81,46.913580246913575,35.80246913580247,17.28395061728395,30.864197530864175,5.555555555555554
A40,Englund Gambit: Main Line,25,10,55,90,61.111111111111114,27.77777777777778,11.11111111111111,277.7777777777778,16.666666666666668
A40,Englund Gambit: Mosquito Gambit,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
A40,Englund Gambit: Soller Gambit,0,0,3,3,100.0,0.0,0.0,2500.0,50.0
A40,Englund Gambit: Soller Gambit Deferred,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
A40,Englund Gambit: Stockholm Variation,0,1,2,3,66.66666666666666,0.0,33.33333333333333,1111.1111111111109,33.33333333333333
A40,Horwitz Defense,537,353,648,1538,42.132639791937585,34.91547464239272,22.9518855656697,13.021868198951251,3.6085825747724343
A40,Horwitz Defense: Zilbermints Gambit,0,0,1,1,100.0,0.0,0.0,2500.0,50.0
A40,Kangaroo Defense,61,88,95,244,38.9344262295082,25.0,36.0655737704918,48.54205858640151,6.967213114754099
A40,"Kangaroo Defense: Keres Defense, Transpositional Variation",27,14,14,55,25.454545454545453,49.09090909090909,25.454545454545453,139.66942148760336,11.81818181818182
A40,Mikenas Defense,56,33,87,176,49.43181818181818,31.818181818181817,18.75,77.5600464876033,8.806818181818182
A40,Mikenas Defense: Lithuanian Variation,17,6,8,31,25.806451612903224,54.83870967741935,19.35483870967742,210.71800208116545,14.516129032258064
A40,Modern Defense: Beefeater Variation,36,13,29,78,37.17948717948718,46.15384615384615,16.666666666666664,20.13477975016435,4.4871794871794854
A40,Montevideo Defense,5,2,9,16,56.25,31.25,12.5,156.25,12.5
A40,Polish Defense,27,9,32,68,47.05882352941176,39.705882352941174,13.23529411764706,13.516435986159166,3.6764705882352935
A40,Polish Defense: Spassky Gambit Accepted,1,4,5,10,50.0,10.0,40.0,400.0,20.0
A40,"Pterodactyl Defense: Central, Benoni Beefeater Pterodactyl",1,1,1,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0
A40,"Pterodactyl Defense: Fianchetto, Queen Pteranodon",1,1,4,6,66.66666666666666,16.666666666666664,16.666666666666664,624.9999999999998,24.999999999999996
A40,"Pterodactyl Defense: Queen Pterodactyl, Quiet Line",15,4,12,31,38.70967741935484,48.38709677419355,12.903225806451612,23.413111342351726,4.838709677419356
A40,Queen's Pawn Game,146,144,734,1024,71.6796875,14.2578125,14.0625,824.3179321289062,28.7109375
A40,Queen's Pawn Game: Anglo-Slav Opening,8,8,13,29,44.827586206896555,27.586206896551722,27.586206896551722,74.31629013079672,8.620689655172416
A40,Queen's Pawn Game: Modern Defense,574,339,545,1458,37.37997256515775,39.36899862825789,23.25102880658436,0.9890561699229116,0.9945130315500705
A40,Slav Indian: Kudischewitsch Gambit,3,3,1,7,14.285714285714285,42.857142857142854,42.857142857142854,204.0816326530612,14.285714285714285
A41,Modern Defense,39,23,29,91,31.868131868131865,42.857142857142854,25.274725274725274,30.18959062915107,5.4945054945054945
A41,Modern Defense: Neo-Modern Defense,0,1,1,2,50.0,0.0,50.0,625.0,25.0
A41,Old Indian Defense,30,20,37,87,42.5287356321839,34.48275862068966,22.988505747126435,16.184436517373463,4.022988505747122
A41,Queen's Pawn Game,330,194,294,818,35.94132029339853,40.34229828850856,23.71638141809291,4.842151828360665,2.200488997555013
A41,Rat Defense: English Rat,256,133,116,505,22.970297029702973,50.693069306930695,26.33663366336634,192.1380256837565,13.861386138613861
A41,"Rat Defense: English Rat, Lisbon Gambit",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
A41,Robatsch Defense,23,16,12,51,23.52941176470588,45.09803921568628,31.372549019607842,116.3014225297963,10.784313725490199
A41,Wade Defense,103,101,104,308,33.76623376623377,33.44155844155844,32.7922077922078,0.026353516613257053,0.1623376623376629
A41,"Zukertort Opening: Wade Defense, Chigorin Plan",0,1,0,1,0.0,0.0,100.0,0.0,0.0
A42,Modern Defense: Averbakh System,174,125,194,493,39.350912778904664,35.294117647058826,25.354969574036513,4.114396685442023,2.028397565922919
A42,"Modern Defense: Averbakh Variation, Pseudo-Sämisch",6,2,6,14,42.857142857142854,42.857142857142854,14.285714285714285,0.0,0.0
A42,Modern Defense: Kotov Variation,53,37,68,158,43.037974683544306,33.54430379746836,23.417721518987342,22.532446723281513,4.746835443037973
A42,Modern Defense: Randspringer Variation,0,2,3,5,60.0,0.0,40.0,900.0,30.0
A42,Pterodactyl Defense,3,7,7,17,41.17647058823529,17.647058823529413,41.17647058823529,138.40830449826984,11.764705882352938
A42,"Pterodactyl Defense: Central, Bogolubovia",1,0,1,2,50.0,50.0,0.0,0.0,0.0
A43,Benoni Defense: Benoni Gambit Accepted,47,17,39,103,37.86407766990291,45.63106796116505,16.50485436893204,15.081534546140084,3.88349514563107
A43,"Benoni Defense: Benoni Gambit, Schlenker Defense",0,1,2,3,66.66666666666666,0.0,33.33333333333333,1111.1111111111109,33.33333333333333
A43,Benoni Defense: Benoni-Indian Defense,46,38,76,160,47.5,28.749999999999996,23.75,87.89062500000003,9.375000000000002
A43,"Benoni Defense: Benoni-Indian Defense, Kingside Move Order",77,62,137,276,49.63768115942029,27.898550724637683,22.463768115942027,118.14744801512285,10.869565217391303
A43,Benoni Defense: Benoni-Staunton Gambit,2,1,3,6,50.0,33.33333333333333,16.666666666666664,69.44444444444449,8.333333333333336
A43,Benoni Defense: Cormorant Gambit,0,0,2,2,100.0,0.0,0.0,2500.0,50.0
A43,Benoni Defense: French Benoni,15,19,51,85,60.0,17.647058823529413,22.35294117647059,448.44290657439444,21.176470588235293
A43,Benoni Defense: Old Benoni,364,167,280,811,34.5252774352651,44.88286066584464,20.591861898890258,26.819882594595605,5.178791615289768
A43,"Benoni Defense: Old Benoni, Mujannah Formation",9,8,9,26,34.61538461538461,34.61538461538461,30.76923076923077,0.0,0.0
A43,"Benoni Defense: Old Benoni, Schmid Variation",1,1,5,7,71.42857142857143,14.285714285714285,14.285714285714285,816.326530612245,28.571428571428573
